feature_selection_score,random_selection_score_list,number_of_features,data_set,model_type
0.8228782287822878,"[0.8271493212669683, 0.8235294117647058, 0.8360655737704918, 0.8415300546448089, 0.8154121863799283, 0.853658536585366, 0.8337874659400546, 0.8480686695278971, 0.8512820512820513, 0.8360360360360359, 0.8644939965694682, 0.8322520852641335, 0.8563432835820897, 0.8556789069171649, 0.8340425531914895, 0.8384353741496599, 0.8549356223175967, 0.8403508771929825, 0.8398902104300091, 0.8399999999999999, 0.8084714548802948, 0.8435251798561151, 0.8405797101449275, 0.8229842446709916, 0.8359303391384051, 0.8316467341306347, 0.8571428571428571, 0.8200913242009132, 0.8103607770582795, 0.8275862068965516, 0.8449744463373083, 0.8456735057983942, 0.8386524822695035, 0.8268733850129198, 0.8524590163934426, 0.8304307974335473, 0.836996336996337, 0.8164383561643835, 0.823728813559322, 0.8478073946689597, 0.8199095022624434, 0.8337924701561066, 0.8358458961474037, 0.8573883161512027, 0.8432708688245314, 0.847457627118644, 0.8130841121495326, 0.8084714548802948, 0.8322639780018333, 0.8208409506398539, 0.8457627118644068, 0.8039568345323741, 0.8159851301115242, 0.8495726495726497, 0.8385933273219116, 0.8648180242634316, 0.8383751080380294, 0.8561643835616438, 0.821167883211679, 0.8547008547008547, 0.8546712802768166, 0.8304623753399819, 0.8532188841201718, 0.8512820512820513, 0.844483058210252, 0.8622448979591838, 0.8179419525065963, 0.822992700729927, 0.8431034482758621, 0.8227848101265822, 0.8251618871415356, 0.8437217705510388, 0.8144044321329639, 0.8260497000856898, 0.7963963963963964, 0.8333333333333333, 0.8418367346938775, 0.8346055979643766, 0.8502164502164502, 0.8545454545454545, 0.8452895419187555, 0.8352941176470589, 0.8302238805970148, 0.8268876611418048, 0.8288770053475935, 0.8307952622673433, 0.854715378079864, 0.8343245539507222, 0.8587155963302753, 0.8166811468288444, 0.8440207972270365, 0.8132474701011959, 0.842832469775475, 0.8228782287822878, 0.8361990950226245, 0.841429880843263, 0.8218181818181818, 0.8393782383419689, 0.8395904436860068, 0.8223624887285843]",116,val,classification
0.8378088077336198,"[0.8048511576626239, 0.8443960826985855, 0.8294243070362473, 0.8392070484581498, 0.8223684210526316, 0.8406708595387841, 0.8240252897787144, 0.8308977035490606, 0.8459152016546019, 0.8456521739130435, 0.8415741675075682, 0.8384279475982533, 0.851528384279476, 0.8488612836438924, 0.8353909465020576, 0.8186528497409326, 0.8463949843260188, 0.8386411889596603, 0.83585313174946, 0.8298319327731093, 0.8221258134490238, 0.8458244111349036, 0.8306709265175719, 0.8264642082429501, 0.8485499462943072, 0.8239130434782609, 0.8506224066390041, 0.8429035752979415, 0.8185745140388768, 0.8241639697950378, 0.848360655737705, 0.8559139784946237, 0.8315565031982942, 0.8112033195020747, 0.8428720083246618, 0.8414096916299559, 0.838918918918919, 0.8187633262260127, 0.8247213779128673, 0.8324661810613944, 0.8212351029252438, 0.8115299334811531, 0.8251028806584363, 0.8448098663926003, 0.8113207547169812, 0.8255578093306288, 0.8357221609702314, 0.8043715846994537, 0.8342245989304814, 0.8221258134490238, 0.834871794871795, 0.8382193268186754, 0.8254310344827587, 0.8421052631578947, 0.832807570977918, 0.8488612836438924, 0.837782340862423, 0.8307372793354101, 0.8333333333333333, 0.8515864892528148, 0.8438469493278179, 0.8354700854700854, 0.8355464759959143, 0.8465499485066941, 0.83991683991684, 0.8446298227320125, 0.8347107438016528, 0.8078602620087335, 0.8488008342022941, 0.8127053669222344, 0.8338762214983714, 0.8280394304490689, 0.8312849162011173, 0.817047817047817, 0.7948990435706694, 0.844542447629548, 0.8398357289527721, 0.8328141225337488, 0.8553846153846154, 0.8450390189520625, 0.843298969072165, 0.8427543679342241, 0.8232711306256861, 0.8275109170305677, 0.8304721030042919, 0.8313008130081301, 0.846233230134159, 0.8387755102040817, 0.8391304347826086, 0.8286014721345952, 0.8464730290456431, 0.8356909684439608, 0.8335056876938988, 0.8473118279569891, 0.8344086021505377, 0.8515709642470205, 0.8317046688382194, 0.8427543679342241, 0.8401253918495298, 0.8284789644012946]",116,test,classification
0.8547486033519552,"[0.8551959114139693, 0.8378143972246314, 0.8735213830755231, 0.8373287671232877, 0.8349016253207869, 0.8671586715867159, 0.8530465949820789, 0.8341968911917098, 0.8592456301747929, 0.8487467588591185, 0.8497695852534562, 0.8656987295825772, 0.8455565142364107, 0.839590443686007, 0.8416289592760181, 0.8486439195100614, 0.8878760255241567, 0.8613953488372094, 0.8478073946689595, 0.8736263736263736, 0.8734995383194829, 0.8597785977859779, 0.8763837638376384, 0.8423772609819121, 0.8359303391384051, 0.8708487084870848, 0.8302222222222221, 0.8675373134328358, 0.8748841519925858, 0.8698817106460419, 0.8360797918473547, 0.8475177304964538, 0.8429319371727749, 0.8706099815157118, 0.8631772268135904, 0.8438661710037175, 0.8550323176361957, 0.8425605536332179, 0.8269230769230769, 0.8613406795224976, 0.8377682403433476, 0.8806660499537464, 0.8703535811423392, 0.8568965517241379, 0.8660550458715597, 0.8411867364746947, 0.8613406795224976, 0.8515358361774744, 0.8494423791821561, 0.8537258509659613, 0.8404802744425386, 0.8647166361974404, 0.853195164075993, 0.8682027649769586, 0.8407534246575342, 0.8820224719101124, 0.8436103663985702, 0.8923933209647495, 0.858188472095151, 0.8621646623496763, 0.8813868613138686, 0.838248436103664, 0.8408888888888889, 0.8409475465313029, 0.8901200369344413, 0.8658088235294118, 0.851063829787234, 0.8734995383194829, 0.8477508650519031, 0.8483290488431877, 0.8726937269372694, 0.8777372262773723, 0.8765088207985144, 0.8534031413612565, 0.8360237892948174, 0.8219424460431656, 0.8652094717668489, 0.8374892519346517, 0.8771929824561404, 0.8441780821917807, 0.8350515463917524, 0.8563484708063022, 0.869406392694064, 0.8526413345690453, 0.8349016253207869, 0.8632558139534884, 0.8688524590163934, 0.8482220294882914, 0.8674698795180723, 0.8658649398704904, 0.8759259259259258, 0.8712686567164178, 0.8445595854922281, 0.8841911764705882, 0.8667883211678833, 0.866850321395776, 0.8752293577981651, 0.8907254361799817, 0.8738404452690167, 0.8657534246575344]",117,train,classification
0.8237476808905381,"[0.8603066439522997, 0.8382099827882961, 0.817932296431839, 0.8338983050847457, 0.8440999138673557, 0.8274616079494128, 0.8362989323843417, 0.8491048593350383, 0.8379373848987108, 0.8441780821917807, 0.8129629629629631, 0.820419325432999, 0.8446351931330471, 0.8454312553373186, 0.8150134048257373, 0.8598781549173194, 0.8436363636363637, 0.8192771084337349, 0.8500428449014568, 0.818348623853211, 0.8377635197066912, 0.8289112534309241, 0.8336380255941499, 0.8462206776715899, 0.8132474701011959, 0.8297491039426524, 0.8328912466843502, 0.8385933273219116, 0.8339622641509434, 0.8061041292639137, 0.8337684943429069, 0.8485915492957745, 0.8593615185504745, 0.8262108262108263, 0.8294930875576036, 0.8215919487648674, 0.8169522091974752, 0.8539518900343643, 0.8120567375886525, 0.8135904499540864, 0.8337595907928389, 0.8366606170598911, 0.8417266187050361, 0.8620102214650767, 0.8602540834845736, 0.8396551724137932, 0.8295350957155879, 0.8466152527849186, 0.8185961713764814, 0.8054054054054054, 0.8517566409597257, 0.8409506398537476, 0.8402777777777778, 0.8290909090909092, 0.8490566037735848, 0.8378870673952642, 0.8125577100646352, 0.8466483011937558, 0.8258887876025525, 0.8297101449275361, 0.8394618834080717, 0.8471001757469244, 0.8453976764968723, 0.8499156829679595, 0.8458715596330274, 0.8263254113345522, 0.834072759538598, 0.8083941605839416, 0.8431876606683805, 0.8546712802768166, 0.8350045578851413, 0.8389982110912344, 0.8141263940520446, 0.8527397260273972, 0.8438818565400844, 0.8069216757741349, 0.8290909090909092, 0.8452380952380953, 0.8503649635036495, 0.8571428571428571, 0.8376068376068376, 0.8270814272644098, 0.8208820882088208, 0.8184331797235023, 0.8376787216148024, 0.8178438661710038, 0.8448117539026629, 0.8676345004269855, 0.8191190253045924, 0.8348294434470377, 0.8267644362969752, 0.8345588235294117, 0.8424657534246577, 0.8442028985507246, 0.8442396313364056, 0.8404740200546946, 0.8285198555956679, 0.8267644362969752, 0.8116469517743403, 0.8427787934186474]",117,val,classification
0.8360128617363344,"[0.8533057851239669, 0.8335056876938988, 0.8221258134490238, 0.8405797101449276, 0.8437180796731358, 0.8292682926829269, 0.832608695652174, 0.822060353798127, 0.8333333333333334, 0.8428720083246618, 0.8035126234906697, 0.831896551724138, 0.8391752577319589, 0.8358817533129459, 0.8424437299035369, 0.8502617801047121, 0.8450704225352113, 0.840834248079034, 0.842323651452282, 0.8127753303964758, 0.8313120176405733, 0.8331562167906482, 0.8506493506493507, 0.8406988694758478, 0.814410480349345, 0.832807570977918, 0.8460710441334769, 0.8549946294307197, 0.8456375838926175, 0.8050847457627118, 0.8484848484848485, 0.8421052631578948, 0.8423194303153613, 0.8508771929824562, 0.8224917309812569, 0.8013029315960912, 0.8258488499452354, 0.8404588112617309, 0.8439790575916231, 0.8156424581005587, 0.8333333333333334, 0.8281938325991189, 0.8354430379746836, 0.8600823045267488, 0.8397435897435898, 0.8383733055265902, 0.8374596340150701, 0.8524923702950151, 0.8237837837837838, 0.8284789644012946, 0.846153846153846, 0.831896551724138, 0.8535564853556487, 0.839779005524862, 0.8488612836438924, 0.8231441048034934, 0.8295819935691319, 0.85807150595883, 0.8362445414847163, 0.8473451327433629, 0.8362445414847163, 0.858359957401491, 0.848936170212766, 0.8360995850622407, 0.8558951965065502, 0.8112798264642082, 0.8347639484978542, 0.828125, 0.8482972136222909, 0.8467153284671534, 0.8408602150537634, 0.8506981740064447, 0.827661909989023, 0.8427672955974843, 0.8333333333333333, 0.8004291845493562, 0.8549618320610687, 0.8383110195674564, 0.8335146898803047, 0.8436213991769548, 0.8309278350515463, 0.840958605664488, 0.8108108108108109, 0.8283261802575108, 0.8400412796697627, 0.8344086021505377, 0.8454054054054054, 0.860369609856263, 0.838495575221239, 0.8469055374592834, 0.8324205914567361, 0.8384279475982533, 0.8313008130081301, 0.8304347826086956, 0.8335146898803047, 0.8398268398268398, 0.8342133051742344, 0.8375527426160339, 0.8396946564885496, 0.8214676889375685]",117,test,classification
0.8547486033519552,"[0.8576449912126537, 0.8775137111517368, 0.8420153714773697, 0.8742081447963802, 0.8480686695278971, 0.8694852941176471, 0.8642659279778393, 0.8361774744027304, 0.8821362799263351, 0.8484848484848485, 0.8753462603878116, 0.8560817084493965, 0.8546712802768166, 0.8666053357865685, 0.8804448563484708, 0.8312829525483305, 0.8705882352941177, 0.8799999999999999, 0.8307426597582037, 0.8368915456874466, 0.8597785977859779, 0.8480138169257341, 0.8673376029277219, 0.8736263736263736, 0.8672237697307337, 0.8786231884057971, 0.885036496350365, 0.8131868131868133, 0.8240495137046862, 0.8537037037037037, 0.8200339558573854, 0.8838951310861424, 0.8361774744027304, 0.8821917808219177, 0.8524289642529789, 0.8728971962616823, 0.8745318352059924, 0.8310991957104559, 0.8682027649769586, 0.8134715025906737, 0.8621004566210045, 0.8551724137931034, 0.8717948717948718, 0.8386554621848741, 0.8449014567266494, 0.8651162790697675, 0.8452380952380951, 0.8455428067078552, 0.8288444830582103, 0.8384279475982533, 0.8817005545286506, 0.8566176470588235, 0.8675373134328358, 0.8555858310626703, 0.8603351955307262, 0.8415672913117547, 0.8520102651839179, 0.8698060941828255, 0.8507877664504171, 0.8762603116406966, 0.850091407678245, 0.8870523415977961, 0.8748841519925858, 0.8185726569217541, 0.8226221079691517, 0.8526591107236268, 0.8840182648401826, 0.8355555555555556, 0.8294372294372295, 0.8362068965517241, 0.8378143972246314, 0.8706739526411658, 0.8690807799442898, 0.8472821397756687, 0.8491717523975588, 0.8692449355432782, 0.8331907613344739, 0.8432708688245316, 0.8874418604651163, 0.8812615955473099, 0.8298969072164949, 0.856610800744879, 0.8450184501845018, 0.8554216867469879, 0.8485885372112918, 0.8383233532934132, 0.8188277087033748, 0.8479582971329279, 0.8271604938271604, 0.8554522400676247, 0.8394849785407725, 0.8539518900343642, 0.8703703703703703, 0.8626023657870792, 0.8549488054607509, 0.871559633027523, 0.8360237892948174, 0.8708487084870848, 0.8730305838739574, 0.8513388734995382]",118,train,classification
0.8237476808905381,"[0.866608544027899, 0.8295880149812734, 0.8593350383631714, 0.8469113697403761, 0.8517566409597257, 0.839779005524862, 0.8501805054151623, 0.8404074702886247, 0.8216911764705882, 0.8226822682268227, 0.8409506398537476, 0.8264462809917357, 0.8588640275387264, 0.8331830477908027, 0.8450704225352113, 0.849073256840247, 0.8282097649186256, 0.833634719710669, 0.8440999138673557, 0.8528174936921783, 0.8331797235023041, 0.8411053540587219, 0.8416289592760181, 0.8375451263537906, 0.8333333333333334, 0.8282828282828283, 0.8434389140271492, 0.7967625899280576, 0.8333333333333334, 0.7900552486187846, 0.8230313293818798, 0.8051948051948051, 0.8410256410256409, 0.8589511754068716, 0.8203266787658802, 0.8416206261510129, 0.8436363636363637, 0.8244824482448245, 0.8518859245630175, 0.8275862068965518, 0.8334849863512284, 0.8588640275387264, 0.8363636363636363, 0.8431703204047217, 0.8525149190110828, 0.8434389140271492, 0.8525423728813559, 0.8606060606060607, 0.8340498710232159, 0.8443680137575237, 0.8430656934306571, 0.8184331797235023, 0.8276497695852535, 0.8313582497721057, 0.8265213442325159, 0.8512820512820513, 0.8573868488471391, 0.857918552036199, 0.7996340347666971, 0.8321033210332104, 0.8088642659279779, 0.8464351005484462, 0.8507877664504171, 0.8333333333333334, 0.8048359240069085, 0.8499127399650959, 0.8409703504043127, 0.8423864648263578, 0.8412969283276449, 0.8463519313304722, 0.8441780821917807, 0.8360655737704918, 0.8254847645429362, 0.8581255374032674, 0.8434559452523525, 0.8224637681159421, 0.8389830508474576, 0.8566552901023889, 0.8310749774164409, 0.8558394160583942, 0.8275862068965518, 0.8200371057513914, 0.8186046511627906, 0.8445945945945947, 0.859603789836348, 0.8356164383561644, 0.8374125874125875, 0.8657487091222031, 0.8300884955752212, 0.8622147083685544, 0.8605442176870749, 0.8554216867469879, 0.8431734317343174, 0.8277119416590702, 0.8518204911092294, 0.8311688311688311, 0.8290598290598291, 0.8357933579335793, 0.8393021120293848, 0.8129629629629631]",118,val,classification
0.8360128617363344,"[0.8451882845188285, 0.8210290827740493, 0.8479834539813857, 0.841991341991342, 0.8612836438923396, 0.8481561822125814, 0.8306010928961749, 0.8294177732379979, 0.835820895522388, 0.8175824175824176, 0.8475675675675676, 0.8329718004338394, 0.8526970954356847, 0.840958605664488, 0.8370044052863437, 0.845100105374078, 0.8284789644012946, 0.8324205914567361, 0.83125, 0.8612836438923396, 0.8240534521158129, 0.8464730290456431, 0.8373101952277657, 0.8112798264642082, 0.8287895310796075, 0.8240437158469945, 0.8474204171240395, 0.8077753779697624, 0.8311965811965812, 0.8124306326304106, 0.8274428274428275, 0.8123620309050773, 0.849539406345957, 0.8534201954397393, 0.8235294117647058, 0.8435072142064374, 0.8556034482758621, 0.823404255319149, 0.851851851851852, 0.8347107438016528, 0.8433734939759036, 0.8385093167701863, 0.8528138528138528, 0.8341810783316379, 0.8404588112617309, 0.8459869848156183, 0.8418891170431211, 0.8553326293558605, 0.8400412796697627, 0.8269430051813472, 0.8376623376623378, 0.830396475770925, 0.8190899001109878, 0.841991341991342, 0.8435814455231931, 0.8512820512820511, 0.8473520249221183, 0.8410810810810811, 0.8220064724919095, 0.8468271334792122, 0.810400866738895, 0.8355263157894737, 0.8407079646017699, 0.8383110195674564, 0.8274428274428275, 0.8485477178423237, 0.8294829482948295, 0.8211206896551725, 0.8273009307135469, 0.8369230769230769, 0.8264462809917356, 0.8261802575107297, 0.8366013071895425, 0.8482328482328481, 0.8355464759959143, 0.8090614886731391, 0.8229273285568065, 0.8283658787255911, 0.834070796460177, 0.8410596026490067, 0.8273009307135469, 0.8247863247863249, 0.8220994475138121, 0.8389743589743589, 0.8544891640866874, 0.8346938775510205, 0.8297872340425533, 0.8447204968944099, 0.8415417558886509, 0.8459958932238193, 0.8565531475748194, 0.8431771894093687, 0.8406113537117904, 0.8113413304252999, 0.8457609805924413, 0.8333333333333334, 0.8395833333333333, 0.8287895310796075, 0.8379272326350606, 0.8403908794788274]",118,test,classification
0.8531598513011152,"[0.8451957295373667, 0.8752260397830017, 0.8512467755803955, 0.8566073102155576, 0.8679245283018868, 0.8385416666666666, 0.8347676419965577, 0.8616236162361623, 0.8317008014247552, 0.8445595854922281, 0.8832866479925303, 0.8725581395348837, 0.862488306828812, 0.8249359521776259, 0.8677150786308974, 0.8579335793357934, 0.8457446808510638, 0.8593886462882097, 0.8296422487223168, 0.8347676419965577, 0.8608294930875576, 0.8446351931330471, 0.8592321755027422, 0.8450184501845018, 0.8767377201112141, 0.8843663274745607, 0.8453796889295516, 0.8748858447488583, 0.8502325581395349, 0.8813247470101195, 0.8679593721144968, 0.8608534322820037, 0.8397600685518423, 0.8323404255319149, 0.8409286328460878, 0.8449955713020372, 0.8211091234347048, 0.815622161671208, 0.8493150684931507, 0.8336192109777015, 0.8553113553113554, 0.8633484162895927, 0.8637200736648252, 0.8554112554112555, 0.8672237697307337, 0.8763636363636363, 0.8635097493036211, 0.8672897196261682, 0.8825688073394495, 0.874538745387454, 0.8581375108790252, 0.8492201039861351, 0.8355321020228672, 0.8804448563484708, 0.8356890459363958, 0.8854262144821264, 0.8775510204081631, 0.8738574040219378, 0.8814192343604108, 0.8705234159779615, 0.8533834586466165, 0.8584643848288622, 0.8213058419243986, 0.8811059907834101, 0.8981481481481481, 0.8507333908541846, 0.8509905254091299, 0.8443316412859561, 0.8771610555050046, 0.8180272108843537, 0.8313253012048193, 0.852263023057216, 0.8421052631578948, 0.8624192059095107, 0.8236301369863013, 0.8778696051423324, 0.828125, 0.8371696504688831, 0.8841519925857275, 0.8393782383419689, 0.8554112554112555, 0.8662420382165604, 0.8690036900369003, 0.8632162661737524, 0.8503213957759412, 0.8710865561694292, 0.8231233822260569, 0.8552754435107377, 0.8737327188940093, 0.878139534883721, 0.8779599271402551, 0.8411867364746947, 0.8605947955390335, 0.8771610555050046, 0.8363324764353042, 0.8168007149240393, 0.8523676880222841, 0.8767377201112141, 0.845890410958904, 0.8599118942731278]",119,train,classification
0.8211306765523633,"[0.8513274336283185, 0.8409703504043127, 0.8593350383631714, 0.7951127819548872, 0.8503649635036495, 0.8346320346320346, 0.8515691263782867, 0.8152866242038216, 0.8381962864721486, 0.8650519031141869, 0.8348623853211009, 0.8558394160583942, 0.8219944082013048, 0.8323301805674979, 0.8202764976958525, 0.8117539026629935, 0.8384819064430714, 0.8620102214650767, 0.8300929839391378, 0.8347676419965577, 0.838883888388839, 0.8534923339011924, 0.7970615243342515, 0.8043478260869565, 0.8519527702089009, 0.8398902104300091, 0.8257713248638838, 0.8316651501364877, 0.8403669724770643, 0.84375, 0.8409506398537476, 0.8088235294117647, 0.833616298811545, 0.8421052631578947, 0.8456947996589941, 0.8500881834215168, 0.8201438848920863, 0.8067978533094812, 0.8491048593350383, 0.8448566610455311, 0.815884476534296, 0.8368277119416591, 0.8139963167587476, 0.8504753673292998, 0.8261269549218032, 0.8315217391304347, 0.8304307974335473, 0.8025711662075298, 0.8296296296296297, 0.8281535648994516, 0.852143482064742, 0.8556701030927836, 0.8561341571050309, 0.8322639780018333, 0.8385964912280702, 0.8360957642725598, 0.8504079782411605, 0.845878136200717, 0.8333333333333334, 0.853211009174312, 0.8255707762557078, 0.8158379373848987, 0.8277027027027027, 0.8297491039426524, 0.8394833948339483, 0.856898029134533, 0.8370118845500849, 0.836272040302267, 0.8241758241758242, 0.8279386712095399, 0.8383751080380294, 0.8305084745762711, 0.8517241379310345, 0.8413284132841328, 0.8343347639484979, 0.8462255358807084, 0.8353344768439107, 0.8491525423728814, 0.8542805100182149, 0.8471391972672929, 0.8447528187337381, 0.8316831683168318, 0.8384754990925591, 0.8153564899451554, 0.8165137614678898, 0.832129963898917, 0.8300597779675492, 0.830119375573921, 0.8272642390289449, 0.8443223443223443, 0.8306595365418894, 0.8526315789473685, 0.8282097649186256, 0.8458070333633906, 0.8564058469475495, 0.8067675868210152, 0.8080438756855576, 0.8452488687782804, 0.8573868488471391, 0.8443271767810027]",119,val,classification
