score,number_of_features,data_set,model_type
0.8777876895628902,6769,val,classification
0.8775292864749734,6769,test,classification
1.0,6770,train,classification
0.8783542039355993,6770,val,classification
0.8772678762006405,6770,test,classification
1.0,6771,train,classification
0.8795718108831401,6771,val,classification
0.8784648187633263,6771,test,classification
1.0,6772,train,classification
0.8793565683646113,6772,val,classification
0.8772678762006405,6772,test,classification
1.0,6773,train,classification
0.8785714285714284,6773,val,classification
0.8784648187633263,6773,test,classification
1.0,6774,train,classification
0.8789237668161435,6774,val,classification
0.8770053475935828,6774,test,classification
1.0,6775,train,classification
0.8783542039355993,6775,val,classification
0.8763326226012793,6775,test,classification
1.0,6776,train,classification
0.8785714285714284,6776,val,classification
0.8763326226012793,6776,test,classification
1.0,6777,train,classification
0.8783542039355993,6777,val,classification
0.8763326226012793,6777,test,classification
1.0,6778,train,classification
0.8793565683646113,6778,val,classification
0.8763326226012793,6778,test,classification
1.0,6779,train,classification
0.8779174147217235,6779,val,classification
0.8763326226012793,6779,test,classification
1.0,6780,train,classification
0.8783542039355993,6780,val,classification
0.8775292864749734,6780,test,classification
1.0,6781,train,classification
0.8783542039355993,6781,val,classification
0.8763326226012793,6781,test,classification
1.0,6782,train,classification
0.8783542039355993,6782,val,classification
0.8763326226012793,6782,test,classification
1.0,6783,train,classification
0.8785714285714284,6783,val,classification
0.8763326226012793,6783,test,classification
1.0,6784,train,classification
0.8775692582663093,6784,val,classification
0.8763326226012793,6784,test,classification
1.0,6785,train,classification
0.8785714285714284,6785,val,classification
0.8763326226012793,6785,test,classification
1.0,6786,train,classification
0.8791405550581916,6786,val,classification
0.8753993610223643,6786,test,classification
1.0,6787,train,classification
0.8793565683646113,6787,val,classification
0.8763326226012793,6787,test,classification
1.0,6788,train,classification
0.8785714285714284,6788,val,classification
0.878723404255319,6788,test,classification
1.0,6789,train,classification
0.8783542039355993,6789,val,classification
0.8763326226012793,6789,test,classification
1.0,6790,train,classification
0.8783542039355993,6790,val,classification
0.8763326226012793,6790,test,classification
1.0,6791,train,classification
0.8799283154121864,6791,val,classification
0.8753993610223643,6791,test,classification
1.0,6792,train,classification
0.8775692582663093,6792,val,classification
0.8763326226012793,6792,test,classification
1.0,6793,train,classification
0.8773500447627575,6793,val,classification
0.8763326226012793,6793,test,classification
1.0,6794,train,classification
0.8789237668161435,6794,val,classification
0.8763326226012793,6794,test,classification
1.0,6795,train,classification
0.8797127468581688,6795,val,classification
0.8772678762006405,6795,test,classification
1.0,6796,train,classification
0.8789237668161435,6796,val,classification
0.8753993610223643,6796,test,classification
1.0,6797,train,classification
0.8773500447627575,6797,val,classification
0.8772678762006405,6797,test,classification
1.0,6798,train,classification
0.8773500447627575,6798,val,classification
0.8753993610223643,6798,test,classification
1.0,6799,train,classification
0.8773500447627575,6799,val,classification
0.8753993610223643,6799,test,classification
1.0,6800,train,classification
0.8781362007168458,6800,val,classification
0.8753993610223643,6800,test,classification
1.0,6801,train,classification
0.8781362007168458,6801,val,classification
0.8753993610223643,6801,test,classification
1.0,6802,train,classification
0.8783542039355993,6802,val,classification
0.8763326226012793,6802,test,classification
1.0,6803,train,classification
0.8789237668161435,6803,val,classification
0.8772678762006405,6803,test,classification
1.0,6804,train,classification
0.8765652951699463,6804,val,classification
0.8763326226012793,6804,test,classification
1.0,6805,train,classification
0.8769092542677447,6805,val,classification
0.8772678762006405,6805,test,classification
1.0,6806,train,classification
0.8779174147217235,6806,val,classification
0.8763326226012793,6806,test,classification
1.0,6807,train,classification
0.8791405550581916,6807,val,classification
0.8763326226012793,6807,test,classification
1.0,6808,train,classification
0.8771300448430494,6808,val,classification
0.8763326226012793,6808,test,classification
1.0,6809,train,classification
0.8799283154121864,6809,val,classification
0.8763326226012793,6809,test,classification
1.0,6810,train,classification
0.8789237668161435,6810,val,classification
0.8770053475935828,6810,test,classification
1.0,6811,train,classification
0.8783542039355993,6811,val,classification
0.8763326226012793,6811,test,classification
1.0,6812,train,classification
0.8783542039355993,6812,val,classification
0.8763326226012793,6812,test,classification
1.0,6813,train,classification
0.8789237668161435,6813,val,classification
0.8772678762006405,6813,test,classification
1.0,6814,train,classification
0.8797127468581688,6814,val,classification
0.8763326226012793,6814,test,classification
1.0,6815,train,classification
0.8789237668161435,6815,val,classification
0.880085653104925,6815,test,classification
1.0,6816,train,classification
0.8779174147217235,6816,val,classification
0.879144385026738,6816,test,classification
1.0,6817,train,classification
0.8771300448430494,6817,val,classification
0.8760683760683761,6817,test,classification
1.0,6818,train,classification
0.8797127468581688,6818,val,classification
0.8765957446808511,6818,test,classification
1.0,6819,train,classification
0.8781362007168458,6819,val,classification
0.879144385026738,6819,test,classification
1.0,6820,train,classification
0.8771300448430494,6820,val,classification
0.8772678762006405,6820,test,classification
1.0,6821,train,classification
0.8791405550581916,6821,val,classification
0.8763326226012793,6821,test,classification
1.0,6822,train,classification
0.8779174147217235,6822,val,classification
0.8772678762006405,6822,test,classification
1.0,6823,train,classification
0.8779174147217235,6823,val,classification
0.8763326226012793,6823,test,classification
1.0,6824,train,classification
0.8769092542677447,6824,val,classification
0.8763326226012793,6824,test,classification
1.0,6825,train,classification
0.8761220825852782,6825,val,classification
0.8772678762006405,6825,test,classification
1.0,6826,train,classification
0.8789237668161435,6826,val,classification
0.8753993610223643,6826,test,classification
1.0,6827,train,classification
0.8794964028776978,6827,val,classification
0.8763326226012793,6827,test,classification
1.0,6828,train,classification
0.8753363228699552,6828,val,classification
0.8760683760683761,6828,test,classification
1.0,6829,train,classification
0.8815080789946139,6829,val,classification
0.8765957446808511,6829,test,classification
1.0,6830,train,classification
0.8797127468581688,6830,val,classification
0.8751334044823906,6830,test,classification
1.0,6831,train,classification
0.8787061994609164,6831,val,classification
0.8765957446808511,6831,test,classification
1.0,6832,train,classification
0.8794964028776978,6832,val,classification
0.8742004264392323,6832,test,classification
1.0,6833,train,classification
0.8787061994609164,6833,val,classification
0.874468085106383,6833,test,classification
1.0,6834,train,classification
0.8787061994609164,6834,val,classification
0.874468085106383,6834,test,classification
1.0,6835,train,classification
0.8779174147217235,6835,val,classification
0.8765957446808511,6835,test,classification
1.0,6836,train,classification
0.8771300448430494,6836,val,classification
0.8753993610223643,6836,test,classification
1.0,6837,train,classification
0.8758992805755395,6837,val,classification
0.8763326226012793,6837,test,classification
1.0,6838,train,classification
0.8763440860215054,6838,val,classification
0.8763326226012793,6838,test,classification
1.0,6839,train,classification
0.8779174147217235,6839,val,classification
0.8763326226012793,6839,test,classification
1.0,6840,train,classification
0.8815080789946139,6840,val,classification
0.8775292864749734,6840,test,classification
1.0,6841,train,classification
0.8794964028776978,6841,val,classification
0.879144385026738,6841,test,classification
1.0,6842,train,classification
0.8787061994609164,6842,val,classification
0.8782051282051282,6842,test,classification
1.0,6843,train,classification
0.8802880288028803,6843,val,classification
0.879144385026738,6843,test,classification
1.0,6844,train,classification
0.8802880288028803,6844,val,classification
0.879144385026738,6844,test,classification
1.0,6845,train,classification
0.8797127468581688,6845,val,classification
0.8770053475935828,6845,test,classification
1.0,6846,train,classification
0.8789237668161435,6846,val,classification
0.8770053475935828,6846,test,classification
1.0,6847,train,classification
0.8781362007168458,6847,val,classification
0.8779443254817986,6847,test,classification
1.0,6848,train,classification
0.8781362007168458,6848,val,classification
0.8779443254817986,6848,test,classification
1.0,6849,train,classification
0.8789237668161435,6849,val,classification
0.8770053475935828,6849,test,classification
1.0,6850,train,classification
0.8781362007168458,6850,val,classification
0.8770053475935828,6850,test,classification
1.0,6851,train,classification
0.8789237668161435,6851,val,classification
0.8760683760683761,6851,test,classification
1.0,6852,train,classification
0.8789237668161435,6852,val,classification
0.8760683760683761,6852,test,classification
1.0,6853,train,classification
0.8799283154121864,6853,val,classification
0.8772678762006405,6853,test,classification
1.0,6854,train,classification
0.8799283154121864,6854,val,classification
0.8772678762006405,6854,test,classification
1.0,6855,train,classification
0.8817204301075269,6855,val,classification
0.8772678762006405,6855,test,classification
1.0,6856,train,classification
0.8799283154121864,6856,val,classification
0.8772678762006405,6856,test,classification
1.0,6857,train,classification
0.8791405550581916,6857,val,classification
0.8772678762006405,6857,test,classification
1.0,6858,train,classification
0.8799283154121864,6858,val,classification
0.8772678762006405,6858,test,classification
1.0,6859,train,classification
0.8781362007168458,6859,val,classification
0.8770053475935828,6859,test,classification
1.0,6860,train,classification
0.8797127468581688,6860,val,classification
0.8753993610223643,6860,test,classification
1.0,6861,train,classification
0.8781362007168458,6861,val,classification
0.8779443254817986,6861,test,classification
1.0,6862,train,classification
0.8794964028776978,6862,val,classification
0.8770053475935828,6862,test,classification
1.0,6863,train,classification
0.8794964028776978,6863,val,classification
0.8770053475935828,6863,test,classification
1.0,6864,train,classification
0.8787061994609164,6864,val,classification
0.8760683760683761,6864,test,classification
1.0,6865,train,classification
0.8771300448430494,6865,val,classification
0.8760683760683761,6865,test,classification
1.0,6866,train,classification
0.8771300448430494,6866,val,classification
0.8760683760683761,6866,test,classification
1.0,6867,train,classification
0.8771300448430494,6867,val,classification
0.8760683760683761,6867,test,classification
1.0,6868,train,classification
0.8771300448430494,6868,val,classification
0.8760683760683761,6868,test,classification
1.0,6869,train,classification
0.8771300448430494,6869,val,classification
0.8760683760683761,6869,test,classification
1.0,6870,train,classification
0.8771300448430494,6870,val,classification
0.8760683760683761,6870,test,classification
1.0,6871,train,classification
0.8797127468581688,6871,val,classification
0.8767416934619506,6871,test,classification
1.0,6872,train,classification
0.8761220825852782,6872,val,classification
0.8767416934619506,6872,test,classification
1.0,6873,train,classification
0.8779174147217235,6873,val,classification
0.8760683760683761,6873,test,classification
1.0,6874,train,classification
0.8781362007168458,6874,val,classification
0.8748663101604278,6874,test,classification
1.0,6875,train,classification
0.8779174147217235,6875,val,classification
0.8758029978586724,6875,test,classification
1.0,6876,train,classification
0.8779174147217235,6876,val,classification
0.8758029978586724,6876,test,classification
1.0,6877,train,classification
0.8787061994609164,6877,val,classification
0.8770053475935828,6877,test,classification
1.0,6878,train,classification
0.8787061994609164,6878,val,classification
0.8770053475935828,6878,test,classification
1.0,6879,train,classification
0.8797127468581688,6879,val,classification
0.8770053475935828,6879,test,classification
1.0,6880,train,classification
0.8771300448430494,6880,val,classification
0.873931623931624,6880,test,classification
1.0,6881,train,classification
0.8789237668161435,6881,val,classification
0.8748663101604278,6881,test,classification
1.0,6882,train,classification
0.8779174147217235,6882,val,classification
0.8760683760683761,6882,test,classification
1.0,6883,train,classification
0.8779174147217235,6883,val,classification
0.8760683760683761,6883,test,classification
1.0,6884,train,classification
0.8789237668161435,6884,val,classification
0.8770053475935828,6884,test,classification
1.0,6885,train,classification
0.8771300448430494,6885,val,classification
0.8760683760683761,6885,test,classification
1.0,6886,train,classification
0.8779174147217235,6886,val,classification
0.8770053475935828,6886,test,classification
1.0,6887,train,classification
0.8787061994609164,6887,val,classification
0.8770053475935828,6887,test,classification
1.0,6888,train,classification
0.8781362007168458,6888,val,classification
0.8779443254817986,6888,test,classification
1.0,6889,train,classification
0.8789237668161435,6889,val,classification
0.8767416934619506,6889,test,classification
1.0,6890,train,classification
0.8815080789946139,6890,val,classification
0.8758029978586724,6890,test,classification
1.0,6891,train,classification
0.8779174147217235,6891,val,classification
0.8760683760683761,6891,test,classification
1.0,6892,train,classification
0.8771300448430494,6892,val,classification
0.8758029978586724,6892,test,classification
1.0,6893,train,classification
0.8771300448430494,6893,val,classification
0.8767416934619506,6893,test,classification
1.0,6894,train,classification
0.8753363228699552,6894,val,classification
0.8748663101604278,6894,test,classification
1.0,6895,train,classification
0.8771300448430494,6895,val,classification
0.8767416934619506,6895,test,classification
1.0,6896,train,classification
0.8761220825852782,6896,val,classification
0.8748663101604278,6896,test,classification
1.0,6897,train,classification
0.8761220825852782,6897,val,classification
0.8748663101604278,6897,test,classification
1.0,6898,train,classification
0.8781362007168458,6898,val,classification
0.8760683760683761,6898,test,classification
1.0,6899,train,classification
0.8781362007168458,6899,val,classification
0.8758029978586724,6899,test,classification
1.0,6900,train,classification
0.8781362007168458,6900,val,classification
0.8767416934619506,6900,test,classification
1.0,6901,train,classification
0.8781362007168458,6901,val,classification
0.8758029978586724,6901,test,classification
1.0,6902,train,classification
0.8761220825852782,6902,val,classification
0.8748663101604278,6902,test,classification
1.0,6903,train,classification
0.8761220825852782,6903,val,classification
0.873931623931624,6903,test,classification
1.0,6904,train,classification
0.8761220825852782,6904,val,classification
0.873931623931624,6904,test,classification
1.0,6905,train,classification
0.8753363228699552,6905,val,classification
0.8758029978586724,6905,test,classification
1.0,6906,train,classification
0.8781362007168458,6906,val,classification
0.8748663101604278,6906,test,classification
1.0,6907,train,classification
0.8771300448430494,6907,val,classification
0.8748663101604278,6907,test,classification
1.0,6908,train,classification
0.8753363228699552,6908,val,classification
0.8751334044823906,6908,test,classification
1.0,6909,train,classification
0.8781362007168458,6909,val,classification
0.8751334044823906,6909,test,classification
1.0,6910,train,classification
0.8781362007168458,6910,val,classification
0.8751334044823906,6910,test,classification
1.0,6911,train,classification
0.8781362007168458,6911,val,classification
0.8748663101604278,6911,test,classification
1.0,6912,train,classification
0.8781362007168458,6912,val,classification
0.8748663101604278,6912,test,classification
1.0,6913,train,classification
0.8781362007168458,6913,val,classification
0.8748663101604278,6913,test,classification
1.0,6914,train,classification
0.8781362007168458,6914,val,classification
0.8751334044823906,6914,test,classification
1.0,6915,train,classification
0.8763440860215054,6915,val,classification
0.8751334044823906,6915,test,classification
1.0,6916,train,classification
0.8781362007168458,6916,val,classification
0.8751334044823906,6916,test,classification
1.0,6917,train,classification
0.8807174887892376,6917,val,classification
0.873269435569755,6917,test,classification
1.0,6918,train,classification
0.8799283154121864,6918,val,classification
0.8742004264392323,6918,test,classification
1.0,6919,train,classification
0.8799283154121864,6919,val,classification
0.8753993610223643,6919,test,classification
1.0,6920,train,classification
0.8791405550581916,6920,val,classification
0.8753993610223643,6920,test,classification
1.0,6921,train,classification
0.8773500447627575,6921,val,classification
0.8770053475935828,6921,test,classification
1.0,6922,train,classification
0.8781362007168458,6922,val,classification
0.8772678762006405,6922,test,classification
1.0,6923,train,classification
0.8753363228699552,6923,val,classification
0.8770053475935828,6923,test,classification
1.0,6924,train,classification
0.8779174147217235,6924,val,classification
0.8772678762006405,6924,test,classification
1.0,6925,train,classification
0.8773500447627575,6925,val,classification
0.8760683760683761,6925,test,classification
1.0,6926,train,classification
0.8771300448430494,6926,val,classification
0.8751334044823906,6926,test,classification
1.0,6927,train,classification
0.8781362007168458,6927,val,classification
0.8751334044823906,6927,test,classification
1.0,6928,train,classification
0.8773500447627575,6928,val,classification
0.8751334044823906,6928,test,classification
1.0,6929,train,classification
0.8765652951699463,6929,val,classification
0.8763326226012793,6929,test,classification
1.0,6930,train,classification
0.8779174147217235,6930,val,classification
0.8760683760683761,6930,test,classification
1.0,6931,train,classification
0.8771300448430494,6931,val,classification
0.8770053475935828,6931,test,classification
1.0,6932,train,classification
0.8779174147217235,6932,val,classification
0.8770053475935828,6932,test,classification
1.0,6933,train,classification
0.8791405550581916,6933,val,classification
0.8772678762006405,6933,test,classification
1.0,6934,train,classification
0.8771300448430494,6934,val,classification
0.8770053475935828,6934,test,classification
1.0,6935,train,classification
0.8779174147217235,6935,val,classification
0.8760683760683761,6935,test,classification
1.0,6936,train,classification
0.8783542039355993,6936,val,classification
0.8784648187633263,6936,test,classification
1.0,6937,train,classification
0.8791405550581916,6937,val,classification
0.8784648187633263,6937,test,classification
1.0,6938,train,classification
0.8794964028776978,6938,val,classification
0.8751334044823906,6938,test,classification
1.0,6939,train,classification
0.8791405550581916,6939,val,classification
0.8763326226012793,6939,test,classification
1.0,6940,train,classification
0.8791405550581916,6940,val,classification
0.8775292864749734,6940,test,classification
1.0,6941,train,classification
0.8783542039355993,6941,val,classification
0.8775292864749734,6941,test,classification
1.0,6942,train,classification
0.8791405550581916,6942,val,classification
0.8763326226012793,6942,test,classification
1.0,6943,train,classification
0.8781362007168458,6943,val,classification
0.8751334044823906,6943,test,classification
1.0,6944,train,classification
0.8781362007168458,6944,val,classification
0.8751334044823906,6944,test,classification
1.0,6945,train,classification
0.8783542039355993,6945,val,classification
0.8763326226012793,6945,test,classification
1.0,6946,train,classification
0.8781362007168458,6946,val,classification
0.873931623931624,6946,test,classification
1.0,6947,train,classification
0.8791405550581916,6947,val,classification
0.873931623931624,6947,test,classification
1.0,6948,train,classification
0.8783542039355993,6948,val,classification
0.8777895855472903,6948,test,classification
1.0,6949,train,classification
0.8791405550581916,6949,val,classification
0.8777895855472903,6949,test,classification
1.0,6950,train,classification
0.8791405550581916,6950,val,classification
0.8777895855472903,6950,test,classification
1.0,6951,train,classification
0.8791405550581916,6951,val,classification
0.8777895855472903,6951,test,classification
1.0,6952,train,classification
0.8783542039355993,6952,val,classification
0.8777895855472903,6952,test,classification
1.0,6953,train,classification
0.8783542039355993,6953,val,classification
0.8777895855472903,6953,test,classification
1.0,6954,train,classification
0.8775692582663093,6954,val,classification
0.8796592119275826,6954,test,classification
1.0,6955,train,classification
0.8799283154121864,6955,val,classification
0.873931623931624,6955,test,classification
1.0,6956,train,classification
0.8783542039355993,6956,val,classification
0.878723404255319,6956,test,classification
1.0,6957,train,classification
0.8791405550581916,6957,val,classification
0.8763326226012793,6957,test,classification
1.0,6958,train,classification
0.8793565683646113,6958,val,classification
0.878723404255319,6958,test,classification
1.0,6959,train,classification
0.8807174887892376,6959,val,classification
0.873931623931624,6959,test,classification
1.0,6960,train,classification
0.8783542039355993,6960,val,classification
0.8784648187633263,6960,test,classification
1.0,6961,train,classification
0.8783542039355993,6961,val,classification
0.878723404255319,6961,test,classification
1.0,6962,train,classification
0.8791405550581916,6962,val,classification
0.8751334044823906,6962,test,classification
1.0,6963,train,classification
0.8789237668161435,6963,val,classification
0.873931623931624,6963,test,classification
1.0,6964,train,classification
0.8791405550581916,6964,val,classification
0.8753993610223643,6964,test,classification
1.0,6965,train,classification
0.8791405550581916,6965,val,classification
0.8765957446808511,6965,test,classification
1.0,6966,train,classification
0.8791405550581916,6966,val,classification
0.8765957446808511,6966,test,classification
1.0,6967,train,classification
0.8791405550581916,6967,val,classification
0.8765957446808511,6967,test,classification
1.0,6968,train,classification
0.8781362007168458,6968,val,classification
0.8720682302771855,6968,test,classification
1.0,6969,train,classification
0.8799283154121864,6969,val,classification
0.8753993610223643,6969,test,classification
1.0,6970,train,classification
0.8801431127012522,6970,val,classification
0.8753993610223643,6970,test,classification
1.0,6971,train,classification
0.8783542039355993,6971,val,classification
0.8763326226012793,6971,test,classification
1.0,6972,train,classification
0.8783542039355993,6972,val,classification
0.8753993610223643,6972,test,classification
1.0,6973,train,classification
0.8791405550581916,6973,val,classification
0.8753993610223643,6973,test,classification
1.0,6974,train,classification
0.8791405550581916,6974,val,classification
0.8753993610223643,6974,test,classification
1.0,6975,train,classification
0.8791405550581916,6975,val,classification
0.8753993610223643,6975,test,classification
1.0,6976,train,classification
0.8801431127012522,6976,val,classification
0.8753993610223643,6976,test,classification
1.0,6977,train,classification
0.8791405550581916,6977,val,classification
0.8763326226012793,6977,test,classification
1.0,6978,train,classification
0.8801431127012522,6978,val,classification
0.874468085106383,6978,test,classification
1.0,6979,train,classification
0.8799283154121864,6979,val,classification
0.8753993610223643,6979,test,classification
1.0,6980,train,classification
0.8799283154121864,6980,val,classification
0.8753993610223643,6980,test,classification
1.0,6981,train,classification
0.8801431127012522,6981,val,classification
0.874468085106383,6981,test,classification
1.0,6982,train,classification
0.8793565683646113,6982,val,classification
0.878723404255319,6982,test,classification
1.0,6983,train,classification
0.8791405550581916,6983,val,classification
0.8763326226012793,6983,test,classification
1.0,6984,train,classification
0.8809310653536258,6984,val,classification
0.8775292864749734,6984,test,classification
1.0,6985,train,classification
0.8791405550581916,6985,val,classification
0.8763326226012793,6985,test,classification
1.0,6986,train,classification
0.8807174887892376,6986,val,classification
0.8753993610223643,6986,test,classification
1.0,6987,train,classification
0.8815080789946139,6987,val,classification
0.8753993610223643,6987,test,classification
1.0,6988,train,classification
0.8807174887892376,6988,val,classification
0.8753993610223643,6988,test,classification
1.0,6989,train,classification
0.8825112107623319,6989,val,classification
0.8753993610223643,6989,test,classification
1.0,6990,train,classification
0.8817204301075269,6990,val,classification
0.8753993610223643,6990,test,classification
1.0,6991,train,classification
0.8799283154121864,6991,val,classification
0.8765957446808511,6991,test,classification
1.0,6992,train,classification
0.8799283154121864,6992,val,classification
0.8751334044823906,6992,test,classification
1.0,6993,train,classification
0.8799283154121864,6993,val,classification
0.8720682302771855,6993,test,classification
1.0,6994,train,classification
0.8799283154121864,6994,val,classification
0.8777895855472903,6994,test,classification
1.0,6995,train,classification
0.8791405550581916,6995,val,classification
0.8765957446808511,6995,test,classification
1.0,6996,train,classification
0.8807174887892376,6996,val,classification
0.8720682302771855,6996,test,classification
1.0,6997,train,classification
0.8807174887892376,6997,val,classification
0.8753993610223643,6997,test,classification
1.0,6998,train,classification
0.8815080789946139,6998,val,classification
0.8753993610223643,6998,test,classification
1.0,6999,train,classification
0.8799283154121864,6999,val,classification
0.874468085106383,6999,test,classification
1.0,7000,train,classification
0.8783542039355993,7000,val,classification
0.874468085106383,7000,test,classification
1.0,7001,train,classification
0.8791405550581916,7001,val,classification
0.874468085106383,7001,test,classification
1.0,7002,train,classification
0.8791405550581916,7002,val,classification
0.874468085106383,7002,test,classification
1.0,7003,train,classification
0.8791405550581916,7003,val,classification
0.874468085106383,7003,test,classification
1.0,7004,train,classification
0.8791405550581916,7004,val,classification
0.874468085106383,7004,test,classification
1.0,7005,train,classification
0.8791405550581916,7005,val,classification
0.874468085106383,7005,test,classification
1.0,7006,train,classification
0.8791405550581916,7006,val,classification
0.874468085106383,7006,test,classification
1.0,7007,train,classification
0.8799283154121864,7007,val,classification
0.874468085106383,7007,test,classification
1.0,7008,train,classification
0.8799283154121864,7008,val,classification
0.8753993610223643,7008,test,classification
1.0,7009,train,classification
0.8799283154121864,7009,val,classification
0.8753993610223643,7009,test,classification
1.0,7010,train,classification
0.8797127468581688,7010,val,classification
0.8753993610223643,7010,test,classification
1.0,7011,train,classification
0.8797127468581688,7011,val,classification
0.8753993610223643,7011,test,classification
1.0,7012,train,classification
0.8797127468581688,7012,val,classification
0.874468085106383,7012,test,classification
1.0,7013,train,classification
0.8794964028776978,7013,val,classification
0.8753993610223643,7013,test,classification
1.0,7014,train,classification
0.8794964028776978,7014,val,classification
0.8753993610223643,7014,test,classification
1.0,7015,train,classification
0.8797127468581688,7015,val,classification
0.8768577494692146,7015,test,classification
1.0,7016,train,classification
0.8819320214669052,7016,val,classification
0.8756641870350691,7016,test,classification
1.0,7017,train,classification
0.8799283154121864,7017,val,classification
0.8768577494692146,7017,test,classification
1.0,7018,train,classification
0.8807174887892376,7018,val,classification
0.8765957446808511,7018,test,classification
1.0,7019,train,classification
0.8781362007168458,7019,val,classification
0.8780487804878049,7019,test,classification
1.0,7020,train,classification
0.8801431127012522,7020,val,classification
0.8756641870350691,7020,test,classification
1.0,7021,train,classification
0.8781362007168458,7021,val,classification
0.8768577494692146,7021,test,classification
1.0,7022,train,classification
0.8812949640287769,7022,val,classification
0.8780487804878049,7022,test,classification
1.0,7023,train,classification
0.8779174147217235,7023,val,classification
0.8763326226012793,7023,test,classification
1.0,7024,train,classification
0.8779174147217235,7024,val,classification
0.8763326226012793,7024,test,classification
1.0,7025,train,classification
0.8812949640287769,7025,val,classification
0.8780487804878049,7025,test,classification
1.0,7026,train,classification
0.8789237668161435,7026,val,classification
0.8753993610223643,7026,test,classification
1.0,7027,train,classification
0.8789237668161435,7027,val,classification
0.8753993610223643,7027,test,classification
1.0,7028,train,classification
0.8797127468581688,7028,val,classification
0.8753993610223643,7028,test,classification
1.0,7029,train,classification
0.8807174887892376,7029,val,classification
0.8753993610223643,7029,test,classification
1.0,7030,train,classification
0.8797127468581688,7030,val,classification
0.8753993610223643,7030,test,classification
1.0,7031,train,classification
0.8797127468581688,7031,val,classification
0.8753993610223643,7031,test,classification
1.0,7032,train,classification
0.8797127468581688,7032,val,classification
0.8753993610223643,7032,test,classification
1.0,7033,train,classification
0.8797127468581688,7033,val,classification
0.8742004264392323,7033,test,classification
1.0,7034,train,classification
0.8794964028776978,7034,val,classification
0.874468085106383,7034,test,classification
1.0,7035,train,classification
0.8797127468581688,7035,val,classification
0.8753993610223643,7035,test,classification
1.0,7036,train,classification
0.880503144654088,7036,val,classification
0.8753993610223643,7036,test,classification
1.0,7037,train,classification
0.8807174887892376,7037,val,classification
0.8753993610223643,7037,test,classification
1.0,7038,train,classification
0.8807174887892376,7038,val,classification
0.8753993610223643,7038,test,classification
1.0,7039,train,classification
0.8830935251798561,7039,val,classification
0.8789808917197452,7039,test,classification
1.0,7040,train,classification
0.8817204301075269,7040,val,classification
0.8753993610223643,7040,test,classification
1.0,7041,train,classification
0.8797127468581688,7041,val,classification
0.8753993610223643,7041,test,classification
1.0,7042,train,classification
0.8794964028776978,7042,val,classification
0.874468085106383,7042,test,classification
1.0,7043,train,classification
0.8807174887892376,7043,val,classification
0.8756641870350691,7043,test,classification
1.0,7044,train,classification
0.8797127468581688,7044,val,classification
0.8753993610223643,7044,test,classification
1.0,7045,train,classification
0.8812949640287769,7045,val,classification
0.8742004264392323,7045,test,classification
1.0,7046,train,classification
0.8797127468581688,7046,val,classification
0.8742004264392323,7046,test,classification
1.0,7047,train,classification
0.8812949640287769,7047,val,classification
0.8742004264392323,7047,test,classification
1.0,7048,train,classification
0.8812949640287769,7048,val,classification
0.8753993610223643,7048,test,classification
1.0,7049,train,classification
0.8794964028776978,7049,val,classification
0.8753993610223643,7049,test,classification
1.0,7050,train,classification
0.8802880288028803,7050,val,classification
0.873269435569755,7050,test,classification
1.0,7051,train,classification
0.8812949640287769,7051,val,classification
0.8742004264392323,7051,test,classification
1.0,7052,train,classification
0.8794964028776978,7052,val,classification
0.8753993610223643,7052,test,classification
1.0,7053,train,classification
0.8794964028776978,7053,val,classification
0.8753993610223643,7053,test,classification
1.0,7054,train,classification
0.8787061994609164,7054,val,classification
0.878723404255319,7054,test,classification
1.0,7055,train,classification
0.8799283154121864,7055,val,classification
0.8772678762006405,7055,test,classification
1.0,7056,train,classification
0.8789237668161435,7056,val,classification
0.8796592119275826,7056,test,classification
1.0,7057,train,classification
0.8820882088208821,7057,val,classification
0.8775292864749734,7057,test,classification
1.0,7058,train,classification
0.8787061994609164,7058,val,classification
0.8784648187633263,7058,test,classification
1.0,7059,train,classification
0.8820882088208821,7059,val,classification
0.8775292864749734,7059,test,classification
1.0,7060,train,classification
0.8812949640287769,7060,val,classification
0.8777895855472903,7060,test,classification
1.0,7061,train,classification
0.8787061994609164,7061,val,classification
0.8772678762006405,7061,test,classification
1.0,7062,train,classification
0.8789237668161435,7062,val,classification
0.87940234791889,7062,test,classification
1.0,7063,train,classification
0.8799283154121864,7063,val,classification
0.8784648187633263,7063,test,classification
1.0,7064,train,classification
0.8787061994609164,7064,val,classification
0.8775292864749734,7064,test,classification
1.0,7065,train,classification
0.8779174147217235,7065,val,classification
0.8772678762006405,7065,test,classification
1.0,7066,train,classification
0.8807174887892376,7066,val,classification
0.8772678762006405,7066,test,classification
1.0,7067,train,classification
0.8787061994609164,7067,val,classification
0.87940234791889,7067,test,classification
1.0,7068,train,classification
0.8789237668161435,7068,val,classification
0.8805970149253732,7068,test,classification
1.0,7069,train,classification
0.8797127468581688,7069,val,classification
0.8805970149253732,7069,test,classification
1.0,7070,train,classification
0.8797127468581688,7070,val,classification
0.8805970149253732,7070,test,classification
1.0,7071,train,classification
0.8797127468581688,7071,val,classification
0.87940234791889,7071,test,classification
1.0,7072,train,classification
0.8779174147217235,7072,val,classification
0.8772678762006405,7072,test,classification
1.0,7073,train,classification
0.8787061994609164,7073,val,classification
0.87940234791889,7073,test,classification
